provincia,localidad,direccion,margen,horario,latitud,longitud,empresa,precios,fechaRevision,fechaUltima,ventaPublico
LLEIDA,VIELHA,"CR N-230, 163,7",Izquierdo,L-D: 07:00-23:00,42.701917,0.793222,REPSOL,"['SP-95 1,749', 'SP-98 1,869', 'G-A 1,859', 'G-A+ 1,919']",18/11/2022,18/11/2022,Venta al Público
LLEIDA,VIELHA,"CR N-230, 164,1",Derecho,L-X: 07:00-23:00; J-S: 00:00-23:59; D: 07:00-23:00,42.711111,0.797083,REPSOL,"['SP-95 1,749', 'SP-98 1,869', 'G-A 1,859']",18/11/2022,18/11/2022,Venta al Público
LLEIDA,VILA-SANA,"CR A-2, 486,4 (A-2 km 486,5)",Izquierdo,L-D: 24H,41.642500,0.894917,REPSOL,"['SP-95 1,839', 'G-A 1,899', 'G-A+ 1,969']",18/11/2022,18/11/2022,Venta al Público
LLEIDA,VILA-SANA,CTRA. N-II km 484,N,L-D: 24H,41.650833,0.898806,IDS,"['G-A 1,909']",18/11/2022,18/11/2022,Venta al Público
LLEIDA,VILA-SANA,"CARRETERA A-2 KM. 489,5",Izquierdo,L-D: 06:00-22:00,41.643444,0.931306,CEPSA,"['SP-95 1,854', 'SP-98 1,986', 'G-A 1,960', 'G-A+ 2,046']",18/11/2022,17/11/2022,Venta al Público
LLEIDA,VILAGRASSA,CARRETERA A-2 KM. 504,Derecho,L-V: 06:00-22:00,41.647111,1.103222,REPSOL,"['SP-95 1,759', 'SP-98 1,879', 'G-A 1,859', 'G-A+ 1,929']",18/11/2022,18/11/2022,Venta al Público
LLEIDA,VILALLER,"CR N-230, 129",Derecho,L-D: 08:00-14:00 y 16:00-20:00,42.452500,0.709250,CAMPSA,"['SP-95 1,739', 'SP-98 1,879', 'G-A 1,869', 'G-A+ 1,929']",18/11/2022,18/11/2022,Venta al Público
LLEIDA,VILAMITJANA,CARRETERA ARTESA DE SEGRE A TREMP KM. 51,Izquierdo,L-D: 24H,42.141611,0.930444,BONAREA,"['SP-95 1,622', 'G-A 1,733']",18/11/2022,18/11/2022,Venta al Público
LLEIDA,VILAMOS,"CARRETERA NACIONAL 230 KM. 174,90",Izquierdo,L-D: 08:00-14:00,42.749500,0.700722,REPSOL,"['SP-95 1,739', 'SP-98 1,879', 'G-A 1,839', 'G-A+ 1,919']",18/11/2022,18/11/2022,Venta al Público
LUGO,ABADIN,N-634 KM.603 IRUN-SANTIAGO,Izquierdo,L-D: 24H,43.370306,-7.450417,CEPSA,"['SP-95 1,849', 'G-A 1,939', 'G-A+ 2,009', 'Gasóleo B 1,549']",18/11/2022,17/11/2022,Venta al Público
LUGO,ALFOZ,"CARRETERA LU-160 KM. 18,10",Izquierdo,L-D: 07:00-23:00,43.529222,-7.414583,CEPSA,"['SP-95 1,819', 'G-A 1,959', 'G-A+ 2,049', 'Gasóleo B 1,569']",18/11/2022,17/11/2022,Venta al Público
LUGO,ANTAS DE ULLA,"CR N-640 138,5",Izquierdo,L-D: 07:00-23:00,42.781972,-7.898806,REPSOL,"['SP-95 1,769', 'G-A 1,899', 'G-A+ 1,959', 'Gasóleo B 1,556']",18/11/2022,18/11/2022,Venta al Público
LUGO,AREA,"RUA ILLA GAVEIRA, 81",N,L-D: 24H,43.684917,-7.576861,ORTEGAL OIL,"['SP-95 1,789', 'G-A 1,949', 'G-A+ 2,009']",18/11/2022,16/11/2022,Venta al Público
LUGO,BARALLA,"CALLE EVARISTO CORREA CALDERON, 46",Derecho,L-D: 07:00-23:00,42.893083,-7.254306,CEPSA-E.S. ROCA,"['SP-95 1,839', 'SP-98 1,979', 'G-A 1,979', 'G-A+ 2,059', 'Gasóleo B 1,619']",18/11/2022,18/11/2022,Venta al Público
LUGO,BARREIROS (CASCO URBANO),"CR N-634, 570,4",Derecho,L-D: 07:00-23:00,43.539972,-7.241778,REPSOL,"['SP-95 1,789', 'SP-98 1,909', 'G-A 1,919', 'G-A+ 1,999', 'Gasóleo B 1,509']",18/11/2022,18/11/2022,Venta al Público
LUGO,BARREIROS (CASCO URBANO),"POLIGONO PG INDUSTRIAL DE BARREIROS, PARCELA B, 54",Derecho,L-D: 24H,43.539444,-7.260250,ORTEGAL OIL,"['SP-95 1,799', 'G-A 1,899']",18/11/2022,16/11/2022,Venta al Público
LUGO,BARRELA (A),"CARRETERA 540, KM65 KM. 0",Izquierdo,L-D: 07:00-23:00,42.541278,-7.812500,REPSOL,"['SP-95 1,779', 'G-A 1,899', 'G-A+ 1,949', 'Gasóleo B 1,490']",18/11/2022,18/11/2022,Venta al Público
LUGO,BECERREA,"AVDA. DE MADRID, 77",N,L-D: 07:00-22:30,42.851111,-7.153056,E.S.RUTANCARES S.L.,"['SP-95 1,828', 'SP-98 1,978', 'G-A 1,938', 'Gasóleo B 1,685']",18/11/2022,15/11/2022,Venta al Público
LUGO,BEGONTE,"CARRETERA RABADE- VILLALBA KM. 9,8",Derecho,L-V: 06:00-23:00; S-D: 07:00-23:00,43.212667,-7.655694,PETROCASH FONTEFRIA,"['SP-95 1,659', 'SP-98 1,829', 'G-A 1,759', 'G-A+ 1,799']",18/11/2022,17/11/2022,Venta al Público
LUGO,BEGONTE,"N-VI km 529,6",Derecho,L-D: 07:00-23:00,43.172722,-7.766167,VALCARCE,"['SP-95 1,820', 'G-A 1,920', 'Gasóleo B 1,700']",18/11/2022,18/11/2022,Venta al Público
LUGO,BURELA,"AVENIDA ARCADIO PARDIÑAS, 201",N,L-S: 07:00-22:00; D: 08:00-22:00,43.651333,-7.353889,GALP,"['SP-95 1,809', 'SP-98 1,929', 'G-A 1,949', 'G-A+ 2,019']",18/11/2022,18/11/2022,Venta al Público
LUGO,BURELA,"AVENIDA DO PERDOURO, 27",Derecho,L-D: 24H,43.645056,-7.348611,PETROPRIX,"['SP-95 1,709', 'G-A 1,849']",18/11/2022,18/11/2022,Venta al Público
LUGO,CADAVO (O),"AVENIDA DE BARALLA, 5",Izquierdo,L-D: 07:30-22:00,43.001139,-7.234194,CEPSA,"['SP-95 1,839', 'G-A 1,959', 'G-A+ 2,025', 'Gasóleo B 1,569']",18/11/2022,18/11/2022,Venta al Público
LUGO,CAL DE PEON,"CARRETERA LU-530 PK 1,800 CASTELO DE ARRIBA KM. 1,8",Derecho,L-D: 24H,43.010639,-7.537583,GALP,"['SP-95 1,739', 'G-A 1,889']",18/11/2022,17/11/2022,Venta al Público
LUGO,CAMBA,"LUGAR CAMBA - PQ XUANCES, 25",N,L-S: 08:00-22:00,43.687417,-7.537167,E.S. CAMBA,"['SP-95 1,789', 'G-A 1,939']",18/11/2022,17/11/2022,Venta al Público
LUGO,CANDAMIL,"CARRETERA CARRETERA GENERAL KM. 32,1",Izquierdo,L-S: 07:00-23:00,43.355389,-7.775000,REPSOL,"['SP-95 1,759', 'SP-98 1,899', 'G-A+ 1,959', 'Gasóleo B 1,534', 'G-A 1,919']",18/11/2022,18/11/2022,Venta al Público
LUGO,CARBALLEDO,"CARRETERA CARTELOS S/Nº KM. 1,200",Izquierdo,L-V: 09:30-14:00 y 16:00-19:00; S: 10:00-14:00,42.544667,-7.824278,AIRA,"['Gasóleo B 1,429']",18/11/2022,17/11/2022,CERRADA AL PUBLICO GENERAL
LUGO,CASTELO,"CARRETERA LU-530 KM. 2,97",Derecho,L-D: 07:00-23:00,43.012861,-7.523389,REPSOL,"['SP-95 1,809', 'SP-98 1,969', 'G-A 1,949', 'G-A+ 1,999', 'Gasóleo B 1,589']",18/11/2022,18/11/2022,Venta al Público
LUGO,CASTRO DE REI,DE LUGO A GONTAN A CASTRO DE REI km 9,Izquierdo,L-D: 24H,43.207806,-7.409194,CAMPO DA CRUZ,"['SP-95 1,765', 'SP-98 1,935', 'G-A 1,887', 'Gasóleo B 1,619']",18/11/2022,16/11/2022,Venta al Público
LUGO,CASTRO DE RIBEIRAS DE LEA,"AVENIDA TERRA CHA, S/N",Izquierdo,L-S: 07:00-23:00; D: 08:00-23:00,43.137833,-7.492611,REPSOL,"['SP-95 1,779', 'G-A 1,909', 'G-A+ 1,969', 'Gasóleo B 1,515']",18/11/2022,18/11/2022,Venta al Público
LUGO,CASTRO DE RIBEIRAS DE LEA,"POLIGONO CASTRO RIBERAS DE LEA, 44",Derecho,L: 24H,43.139556,-7.509556,CANDO,"['SP-95 1,716', 'G-A 1,798']",18/11/2022,18/11/2022,Venta al Público
LUGO,CASTROVERDE,"POLIGONO INDUSTRIAL DE CASTROVERDE, 20",N,L-S: 09:00-21:00; D: 10:00-20:00,43.009028,-7.344417,ARIOSA,"['SP-95 1,799', 'G-A 1,897']",18/11/2022,17/11/2022,Venta al Público
LUGO,CASTROVERDE,CARRETERA COMARCAL 630 KM.,Derecho,L-D: 07:00-23:00,43.030139,-7.326361,ESTACION DE SERVICIO LA FORTALEZA,"['SP-95 1,780', 'G-A 1,933', 'G-A+ 2,009', 'Gasóleo B 1,799']",18/11/2022,15/11/2022,Venta al Público
LUGO,CEAO (O),"AVENIDA BENIGNO RIVERA, 99",Derecho,L-D: 07:00-23:00,43.044333,-7.569472,REPSOL,"['SP-95 1,809', 'SP-98 1,929', 'G-A 1,949', 'G-A+ 2,009']",18/11/2022,18/11/2022,Venta al Público
LUGO,CERVO,"N-642 km 3,9",Derecho,L-S: 07:00-22:30; D: 09:00-22:00,43.674861,-7.421278,REPSOL,"['SP-95 1,809', 'SP-98 1,929', 'G-A 1,949', 'G-A+ 2,009', 'GLP 1,049']",18/11/2022,18/11/2022,Venta al Público
LUGO,CHANTADA,"AVENIDA LUGO (DE), 99",Derecho,L-D: 07:00-23:00,42.612528,-7.766000,REPSOL,"['SP-95 1,769', 'SP-98 1,889', 'G-A 1,909', 'G-A+ 1,969', 'Gasóleo B 1,490']",18/11/2022,18/11/2022,Venta al Público
LUGO,CHANTADA,"CARRETERA CTRA. DE OURENSE, S/N KM. 57,4",Izquierdo,L-D: 07:00-23:00,42.604167,-7.770333,"AMMNSA, S.L.","['SP-95 1,779', 'SP-98 1,889', 'G-A 1,929', 'G-A+ 1,989', 'Gasóleo B 1,505']",18/11/2022,18/11/2022,Venta al Público
LUGO,CORGO (O),AUTOVIA A-6 KM. 485,Izquierdo,L-D: 24H,42.965306,-7.457528,CEPSA,"['SP-95 1,834', 'SP-98 1,966', 'G-A 1,959', 'G-A+ 2,039', 'Gas N. Licuado 1,398']",18/11/2022,18/11/2022,Venta al Público
LUGO,CORGO (O),"CTRA. C-546 PK km 8,2",Izquierdo,L-D: 07:00-22:00,42.901972,-7.464750,LIBRE,"['SP-95 1,799', 'SP-98 1,929', 'G-A 1,899', 'Gasóleo B 1,619']",18/11/2022,17/11/2022,Venta al Público
LUGO,CORGO (O),AUTOVIA A-6 KM. 485,Derecho,L-D: 24H,42.965417,-7.454778,CEPSA,"['SP-95 1,844', 'SP-98 1,976', 'G-A 1,935', 'G-A+ 2,015']",18/11/2022,18/11/2022,Venta al Público
LUGO,COSPEITO,"AVENIDA CIDADE DE VERIA,",Izquierdo,L-D: 08:00-22:00,43.236500,-7.554111,REPSOL,"['SP-95 1,819', 'G-A 1,949', 'G-A+ 2,029', 'Gasóleo B 1,559']",18/11/2022,18/11/2022,Venta al Público
LUGO,COSPEITO,"CARRERA LU120,",Izquierdo,L-D: 07:30-23:00,43.268083,-7.503028,CEPSA,"['SP-95 1,849', 'G-A 1,999', 'G-A+ 2,069', 'Gasóleo B 1,599']",18/11/2022,14/11/2022,Venta al Público
LUGO,ESCAIRON,"CALLE PARDO BAZAN, 18",Derecho,L-D: 07:00-23:00,42.584889,-7.640694,REPSOL,"['SP-95 1,779', 'SP-98 1,899', 'G-A+ 1,959', 'Gasóleo B 1,490', 'G-A 1,909']",18/11/2022,18/11/2022,Venta al Público
LUGO,FERREIRA DE PANTON (CASCO URBANO),"LUGAR FERREIRA-ESPERELO, 89",Izquierdo,L-D: 08:00-22:00,42.504861,-7.628056,PETRONOR,"['SP-95 1,827', 'SP-98 2,099', 'G-A 1,889']",18/11/2022,18/11/2022,Venta al Público
LUGO,FONSAGRADA (A),"CARRETERA LU-530 KM. 56,80",Derecho,L-S: 07:00-23:00; D: 08:00-23:00,43.121639,-7.069833,REPSOL,"['SP-95 1,819', 'SP-98 1,979', 'G-A 1,939', 'G-A+ 1,999', 'Gasóleo B 1,559']",18/11/2022,17/11/2022,Venta al Público
LUGO,FOZ,"CALLE RUA MIGUEL DE CERVANTES, 44",Derecho,L-D: 07:00-23:00,43.576306,-7.269056,CAMPSA,"['SP-95 1,809', 'SP-98 1,929', 'G-A 1,939', 'G-A+ 2,039']",18/11/2022,18/11/2022,Venta al Público
LUGO,FOZ,"RUA MIGUEL DE CERVANTES, 44",Derecho,L-D: 07:00-23:00,43.571833,-7.260111,CEPSA,"['SP-95 1,829', 'G-A 1,935']",18/11/2022,18/11/2022,Venta al Público
LUGO,FRIOL,"AVENIDA LUGO, 0",Izquierdo,L: 07:00-23:00,43.029722,-7.786750,REPSOL,"['SP-95 1,759', 'SP-98 1,879', 'G-A 1,899', 'G-A+ 1,959', 'Gasóleo B 1,553']",18/11/2022,18/11/2022,Venta al Público
LUGO,FRIOL,"FINCA AS COUTADAS, S/N",N,L-S: 09:00-20:00,43.027917,-7.774083,AIRA,"['SP-95 1,759', 'G-A 1,799']",18/11/2022,17/11/2022,CERRADA AL PUBLICO GENERAL
LUGO,GOMEAN,AUTOVIA A6 KM. 479,Derecho,L-D: 24H,42.940306,-7.393611,REPSOL,"['SP-95 1,809', 'SP-98 1,949', 'G-A 1,949', 'G-A+ 2,009']",18/11/2022,17/11/2022,Venta al Público
LUGO,GUITIRIZ,"CARRETERA LU -170 PARGA - MOMAN KM. 8,9",Derecho,L-S: 08:45-22:00,43.260778,-7.850583,CEPSA,"['SP-95 1,849', 'G-A 1,959', 'G-A+ 2,009', 'Gasóleo B 1,599']",18/11/2022,14/11/2022,Venta al Público
LUGO,GUITIRIZ,"PARQUE EMPRESARIAL DE GUITIRIZ, PARCELA, 55",Derecho,L-D: 24H,43.184861,-7.926889,"PARDIÑAS, CENTRO LOGISTICO","['SP-95 1,839', 'G-A 1,929']",18/11/2022,18/11/2022,Venta al Público
LUGO,GUITIRIZ,"CR N-6, 539,6",Derecho,L-D: 07:00-23:00,43.179167,-7.879917,REPSOL,"['SP-95 1,799', 'SP-98 1,919', 'G-A 1,899', 'G-A+ 1,959', 'Gasóleo B 1,547']",18/11/2022,18/11/2022,Venta al Público
LUGO,GUITIRIZ,AUTOVIA A-6 KM. 538,Derecho,L-D: 24H,43.188222,-7.929917,GALP,"['SP-95 1,764', 'SP-98 1,904', 'G-A 1,894', 'G-A+ 1,984']",18/11/2022,18/11/2022,Venta al Público
LUGO,GUITIRIZ,"AUTOVIA A-6 PUNTO K, 538 MARGEN IZQUIERDO KM. 538",Izquierdo,L-D: 24H,43.187167,-7.928250,GALP,"['SP-95 1,764', 'SP-98 1,904', 'G-A 1,894', 'G-A+ 1,984']",18/11/2022,18/11/2022,Venta al Público
LUGO,GUNTIN DE PALLARES,CARRETERA GUNTIN CASCO URBANO KM. 18,Izquierdo,L-D: 07:00-23:00,42.886444,-7.701028,E.S. GUNTIN,"['SP-95 1,779', 'G-A 1,919', 'G-A+ 1,989', 'Gasóleo B 1,619']",18/11/2022,16/11/2022,Venta al Público
LUGO,LANDROVE (SAN XIAO),"POLIGONO POLIGONO INDUSTRIAL LANDROVE PARCELA III-13,14 Y 15, S/N",N,L: 24H,43.627750,-7.607750,COMBUS [B],"['SP-95 1,745', 'G-A 1,879']",18/11/2022,18/11/2022,Venta al Público
LUGO,LOURENZA (CASCO URBANO),CARRETERA N-634 KM. 578,Derecho,L-D: 07:00-23:00,43.490083,-7.284139,GALP,"['SP-95 1,794', 'SP-98 1,954', 'G-A 1,924', 'G-A+ 1,984', 'Gasóleo B 1,504']",18/11/2022,18/11/2022,Venta al Público
LUGO,LOUZANETA,CARRETERA N-540 KM. 2,Izquierdo,L-D: 24H,42.997333,-7.587194,REPSOL,"['SP-95 1,789', 'G-A 1,899', 'G-A+ 1,949']",18/11/2022,16/11/2022,Venta al Público
LUGO,LOUZANETA,CARRETERA N-540 KM. 2,Derecho,L-D: 24H,42.996806,-7.587389,REPSOL,"['SP-95 1,809', 'SP-98 1,949', 'G-A 1,949', 'G-A+ 2,009']",18/11/2022,17/11/2022,Venta al Público
LUGO,LUGO,POLIGONO DEL CEAO (ACCESO AUTOVIA),Derecho,L-D: 24H,43.052694,-7.564028,GASOLEOS CEAO,"['SP-95 1,809', 'SP-98 1,949', 'G-A 1,949', 'G-A+ 2,009']",18/11/2022,18/11/2022,Venta al Público
LUGO,LUGO,"AVENIDA BENIGNO RIVERA, S/N",Derecho,L-D: 24H,43.050806,-7.565611,REPSOL,"['SP-95 1,809', 'SP-98 1,949', 'G-A 1,949', 'G-A+ 2,009']",18/11/2022,17/11/2022,Venta al Público
LUGO,LUGO,"CALLE SAN ROQUE, 90",Derecho,L-D: 07:00-23:00,43.002583,-7.549944,REPSOL,"['SP-95 1,809', 'G-A 1,949', 'G-A+ 2,009']",18/11/2022,17/11/2022,Venta al Público
LUGO,LUGO,"AVENIDA BENIGNO REIVERA, 50",Derecho,L-D: 07:00-23:00,43.039389,-7.573278,CAMPSA,"['SP-95 1,809', 'SP-98 1,949', 'G-A 1,949', 'G-A+ 2,009']",18/11/2022,17/11/2022,Venta al Público
LUGO,LUGO,"AVENIDA LA CORUÑA, 310",Derecho,L-D: 07:00-23:00,43.025667,-7.567167,REPSOL,"['SP-95 1,809', 'SP-98 1,929', 'G-A 1,949', 'G-A+ 2,009']",18/11/2022,18/11/2022,Venta al Público
LUGO,LUGO,N-VI km 504,Izquierdo,L-D: 07:00-23:00,43.034694,-7.574722,CEPSA,"['SP-95 1,784', 'SP-98 1,916', 'G-A 1,895', 'G-A+ 1,975']",18/11/2022,18/11/2022,Venta al Público
LUGO,LUGO,Avda. Los Deportes 12,N,L-D: 07:00-23:00,43.005694,-7.572028,GALP,"['SP-95 1,804', 'SP-98 1,914', 'G-A 1,934', 'G-A+ 2,004']",18/11/2022,18/11/2022,Venta al Público
LUGO,LUGO,"POLIGONO RUA MERCADURIAS, 218 PG. CEAO, 218",Derecho,L-V: 07:00-21:00; S: 09:00-14:00,43.045472,-7.560694,CONFORT AUTO,"['SP-95 1,829', 'G-A 1,947']",18/11/2022,18/11/2022,Venta al Público
LUGO,LUGO,N-VI km 504,Derecho,L-D: 07:00-23:00,43.034759,-7.574624,CEPSA,"['SP-95 1,784', 'SP-98 1,916', 'G-A 1,879', 'G-A+ 1,959']",18/11/2022,18/11/2022,Venta al Público
LUGO,LUGO,"POLIGONO CEAO - RUA DAS CESTEIRAS PARCELA 9.2, S/N",Derecho,L-D: 24H,43.045472,-7.562139,NO EXISTE,"['G-A 1,788']",18/11/2022,15/11/2022,CERRADA AL PUBLICO GENERAL
LUGO,LUGO,"AVENIDA INFANTA ELENA, S/N",N,L-S: 08:00-22:15,43.036667,-7.567861,EROSKI,"['SP-95 1,647', 'SP-98 1,747', 'G-A 1,719']",18/11/2022,18/11/2022,Venta al Público
LUGO,LUGO,"RUA INDUSTRIA (DA), 103",Derecho,L-D: 24H,43.045111,-7.563889,MASMAR OIL,"['SP-95 1,727', 'G-A 1,799']",18/11/2022,16/11/2022,Venta al Público
LUGO,LUGO,"RUA FUT. RDA.MURALLA-VICEDO, 134",Derecho,L-D: 07:00-23:00,43.012278,-7.562778,REPSOL,"['SP-95 1,809', 'SP-98 1,929', 'G-A 1,939', 'G-A+ 2,019']",18/11/2022,18/11/2022,Venta al Público
LUGO,LUGO,"AVENIDA BENIGNO RIVERA, S/N",Derecho,L-D: 24H,43.043889,-7.569361,LUGO SHELL EXPRESS,"['SP-95 1,659', 'G-A 1,709']",18/11/2022,18/11/2022,Venta al Público
LUGO,LUGO,"AVENIDA BENIGNO RIVERA, 29",Derecho,L-D: 24H,43.036917,-7.574583,PLENOIL,"['SP-95 1,637', 'G-A 1,697']",18/11/2022,18/11/2022,Venta al Público
LUGO,LUGO,"AVENIDA INFANTA ELENA, DUQUESA DE, 206",Derecho,L-D: 24H,43.037583,-7.565833,PETROPRIX,"['SP-95 1,637', 'G-A 1,697']",18/11/2022,18/11/2022,Venta al Público
LUGO,MEIRA,"CARRETERA N-640 KM. 59,800",Derecho,L-D: 07:00-23:00,43.215694,-7.309028,CEPSA,"['SP-95 1,799', 'G-A 1,949', 'G-A+ 1,999', 'Gasóleo B 1,539']",18/11/2022,18/11/2022,Venta al Público
LUGO,MONDOÑEDO,"CL AVENIDA ELADIO LORENZO, 2",Izquierdo,L-D: 07:00-23:00,43.433250,-7.361861,REPSOL,"['SP-95 1,779', 'SP-98 1,899', 'G-A 1,939', 'G-A+ 1,999', 'Gasóleo B 1,509']",18/11/2022,18/11/2022,Venta al Público
LUGO,MONFORTE DE LEMOS,"CARRETERA NAL. 120 KM. 520,8",Izquierdo,L-D: 07:00-23:00,42.517667,-7.497083,CEPSA,"['SP-95 1,859', 'SP-98 1,880', 'G-A 1,979', 'G-A+ 2,000', 'Gasóleo B 1,569']",18/11/2022,16/11/2022,Venta al Público
LUGO,MONFORTE DE LEMOS,"CALLE DOCTOR CASARES, SN",Derecho,L-D: 07:00-23:00,42.529000,-7.507361,REPSOL,"['SP-95 1,759', 'SP-98 1,879', 'G-A 1,899', 'G-A+ 1,959']",18/11/2022,18/11/2022,Venta al Público
LUGO,MONFORTE DE LEMOS,"CALLE BENITO VICETO, 50",N,L-D: 07:00-23:00,42.517556,-7.505194,GALP,"['SP-95 1,754', 'SP-98 1,874', 'G-A 1,894', 'G-A+ 1,964']",18/11/2022,17/11/2022,Venta al Público
LUGO,MONFORTE DE LEMOS,"CL CARRETERA DE CHANTADA, S.N.",Izquierdo,L-D: 24H,42.526056,-7.527194,REPSOL,"['SP-95 1,759', 'SP-98 1,879', 'G-A 1,899', 'G-A+ 1,959', 'Gasóleo B 1,589', 'GLP 1,250']",18/11/2022,18/11/2022,Venta al Público
LUGO,MONFORTE DE LEMOS,"POLIGONO POLIGONO INDUSTRIAL REBOREDO, S/N",Izquierdo,L-D: 07:00-23:00,42.492778,-7.532833,MEROIL,"['SP-95 1,770', 'G-A 1,910', 'GLP 1,160']",18/11/2022,12/11/2022,Venta al Público
LUGO,MONFORTE DE LEMOS,"AVENIDA GALICIA, 41",Derecho,L-D: 07:00-23:00,42.519750,-7.513056,REPSOL,"['SP-95 1,759', 'SP-98 1,879', 'G-A 1,899', 'G-A+ 1,959']",18/11/2022,18/11/2022,Venta al Público
LUGO,MONFORTE DE LEMOS,"RUA POETA MANUEL MARÍA, 34",Derecho,L-D: 24H,42.525500,-7.524111,PLENOIL,"['SP-95 1,597', 'G-A 1,747']",18/11/2022,18/11/2022,Venta al Público
LUGO,MONTERROSO,"AVENIDA DE LA CORUÑA,, 19",Izquierdo,L-D: 07:00-00:00,42.793889,-7.838278,7345,"['SP-95 1,809', 'G-A 1,939', 'Gasóleo B 1,689']",18/11/2022,15/11/2022,Venta al Público
LUGO,MONTERROSO,"LUGAR SAN MIGUEL DE PENAS, 1",N,L-V: 10:00-14:00 y 16:00-19:00; S: 09:00-13:00,42.802778,-7.792444,AIRA,"['G-A 1,799', 'Gasóleo B 1,429']",18/11/2022,17/11/2022,CERRADA AL PUBLICO GENERAL
LUGO,MUIMENTA,"CARRETERA LU-120 KM. 20,8",Izquierdo,L-D: 07:00-23:00,43.253583,-7.432972,REPSOL,"['SP-95 1,799', 'SP-98 1,909', 'G-A 1,959', 'G-A+ 2,019', 'Gasóleo B 1,539']",18/11/2022,18/11/2022,Venta al Público
LUGO,MUXA DE ABAIXO,"CARRETERA NACIONAL 640 KM. 87,400",Izquierdo,L: 07:00-23:00,43.043667,-7.517000,REPSOL,"['SP-95 1,799', 'SP-98 1,929', 'G-A+ 1,989', 'GLP 1,049', 'G-A 1,939']",18/11/2022,18/11/2022,Venta al Público
LUGO,MUXA DE ARRIBA,"LUGAR MUXA DE ARRIBA (SANTA MAR, 640",Derecho,L-D: 24H,43.037639,-7.527806,BP,"['SP-95 1,809', 'SP-98 1,949', 'G-A 1,949', 'G-A+ 2,009']",18/11/2022,18/11/2022,Venta al Público
LUGO,NADELA,"CARRETERA NACIONAL VI KM. 493,7",Izquierdo,L-D: 07:00-23:00,42.968472,-7.497306,REPSOL,"['SP-95 1,799', 'G-A 1,929', 'G-A+ 1,989']",18/11/2022,18/11/2022,Venta al Público
LUGO,NOGAIS (AS),CARRETERA N-VI KM. 447,N,L-D: 08:30-21:00,42.804194,-7.109722,G ESTACIONES DE SERVICIO,"['SP-95 1,859', 'G-A 1,989', 'Gasóleo B 1,769']",18/11/2022,16/11/2022,Venta al Público
LUGO,OURAL (O),"CARRETERA C-546 KM. 33,7",Derecho,L-D: 07:00-23:00,42.719778,-7.445750,CAMPSA,"['SP-95 1,859', 'G-A 1,975', 'G-A+ 2,039', 'Gasóleo B 1,599']",18/11/2022,17/11/2022,Venta al Público
LUGO,OUTEIRO DE REI,"LUGAR SOBORVILA, 10",N,L-D: 24H,43.107139,-7.605250,BP,"['SP-95 1,809', 'SP-98 1,949', 'G-A 1,949', 'G-A+ 2,009']",18/11/2022,18/11/2022,Venta al Público
LUGO,OUTEIRO DE REI,"ACCESO CTRA. N-VI.  ROBRA,",Izquierdo,L-D: 24H,43.084528,-7.606361,Q8,"['SP-95 1,759', 'SP-98 1,909', 'G-A 1,879']",18/11/2022,18/11/2022,Venta al Público
LUGO,OUTEIRO DE REI,"CARRETERA CTRA. N-VI. ROBRA KM. KM 511,5",Derecho,L-D: 07:00-22:00,43.084222,-7.605972,Q8,"['SP-95 1,699', 'SP-98 1,869', 'G-A 1,829']",18/11/2022,18/11/2022,Venta al Público
LUGO,PALAS DE REI,CARRETERA N-547  LUGO-SANTIAGO KM. 35,Derecho,L-D: 06:00-00:00,42.876194,-7.861972,ULTREYA,"['SP-95 1,799', 'SP-98 1,929', 'G-A 1,899', 'Gasóleo B 1,619']",18/11/2022,17/11/2022,Venta al Público
LUGO,PARADELA,"CARRERA BECERREA-VENTAS DE NARON, S/N",Izquierdo,L: 08:00-23:00,42.761889,-7.563444,GALP,"['SP-95 1,819', 'SP-98 1,976', 'G-A 1,959', 'G-A+ 2,049', 'Gasóleo B 1,559']",18/11/2022,18/11/2022,Venta al Público
LUGO,PARADELA,"C/CELSO EMILIO FERREIRO,",Derecho,L-V: 09:30-13:30 y 16:00-20:00,42.722111,-7.610583,LEIRA S.C.G.,"['G-A 1,890', 'Gasóleo B 1,490']",18/11/2022,14/11/2022,CERRADA AL PUBLICO GENERAL
LUGO,PASTORIZA,"CARRETERA LINDIN-PARAXES KM. 9,350",Derecho,L-D: 07:00-23:00,43.296722,-7.336389,CEPSA,"['SP-95 1,799', 'SP-98 1,909', 'G-A 1,949', 'Gasóleo B 1,559']",18/11/2022,18/11/2022,Venta al Público
LUGO,PEDRAFITA DO CEBREIRO,CARRETERA NACIONAL VI KM. 433,Derecho,L-D: 07:00-23:00,42.726556,-7.022444,REPSOL,"['SP-95 1,779', 'SP-98 1,899', 'G-A+ 1,959', 'Gasóleo B 1,559', 'G-A 1,919']",18/11/2022,18/11/2022,Venta al Público
LUGO,PICATO (EL),"CARRETERA N-540 KM. 10,5",Izquierdo,L-V: 07:00-22:00; D: 08:00-22:00,42.931694,-7.634750,REPSOL,"['SP-95 1,779', 'SP-98 1,919', 'G-A 1,899', 'G-A+ 1,979', 'Gasóleo B 1,550']",18/11/2022,18/11/2022,Venta al Público
